,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
17/09/2001,0.933,0.9175,0.9226,0.9247
18/09/2001,0.9284,0.9189,0.9247,0.9271
19/09/2001,0.9323,0.9232,0.9272,0.9267
20/09/2001,0.9291,0.923,0.9268,0.9277
21/09/2001,0.928,0.9087,0.9279,0.9149
24/09/2001,0.9192,0.9107,0.9134,0.9171
25/09/2001,0.9247,0.9148,0.9169,0.9228
26/09/2001,0.9244,0.9199,0.923,0.9231
27/09/2001,0.9234,0.916,0.9232,0.9183
28/09/2001,0.9184,0.9082,0.9181,0.9114
01/10/2001,0.9178,0.9068,0.9101,0.9175
02/10/2001,0.9197,0.9136,0.9176,0.9189
03/10/2001,0.923,0.9125,0.919,0.9145
04/10/2001,0.9187,0.9114,0.9146,0.9178
05/10/2001,0.9204,0.9159,0.9177,0.9183
08/10/2001,0.924,0.9168,0.9192,0.9205
09/10/2001,0.9225,0.9123,0.9199,0.9132
10/10/2001,0.9156,0.91,0.9132,0.911
11/10/2001,0.9125,0.8992,0.9111,0.9023
12/10/2001,0.9123,0.9014,0.9026,0.9115
15/10/2001,0.9141,0.9065,0.9118,0.9092
16/10/2001,0.9112,0.904,0.909,0.9084
17/10/2001,0.909,0.9011,0.9075,0.9036
18/10/2001,0.9057,0.8996,0.9038,0.9031
19/10/2001,0.9036,0.8967,0.9032,0.8992
22/10/2001,0.9001,0.8897,0.8982,0.892
23/10/2001,0.8928,0.887,0.8921,0.8905
24/10/2001,0.8943,0.8898,0.8904,0.8942
25/10/2001,0.8978,0.888,0.8942,0.8925
26/10/2001,0.8949,0.8906,0.8924,0.893
29/10/2001,0.9058,0.8923,0.8929,0.9054
30/10/2001,0.91,0.9036,0.9054,0.9046
31/10/2001,0.9079,0.8986,0.904,0.9005
01/11/2001,0.9118,0.8995,0.8999,0.9025
02/11/2001,0.9067,0.9007,0.9025,0.9027
05/11/2001,0.902,0.8946,0.9014,0.8977
06/11/2001,0.8993,0.894,0.8978,0.8947
07/11/2001,0.9046,0.8939,0.8946,0.8976
08/11/2001,0.8995,0.8907,0.8979,0.8924
09/11/2001,0.8951,0.8893,0.8926,0.8939
12/11/2001,0.8996,0.8915,0.8947,0.8936
13/11/2001,0.8941,0.8792,0.8936,0.881
14/11/2001,0.8842,0.8773,0.8809,0.8823
15/11/2001,0.8851,0.8805,0.8818,0.8817
16/11/2001,0.8863,0.881,0.8816,0.8843
19/11/2001,0.8852,0.8767,0.8844,0.8791
20/11/2001,0.8845,0.8778,0.8789,0.8833
21/11/2001,0.884,0.8755,0.8836,0.8786
22/11/2001,0.8795,0.8763,0.8785,0.8779
23/11/2001,0.8812,0.8737,0.8776,0.878
26/11/2001,0.8829,0.877,0.8781,0.8803
27/11/2001,0.8837,0.8771,0.8805,0.8834
28/11/2001,0.8885,0.8819,0.8834,0.8877
29/11/2001,0.892,0.8859,0.8877,0.8875
30/11/2001,0.8981,0.885,0.8873,0.8964
03/12/2001,0.8967,0.8892,0.8957,0.8911
04/12/2001,0.8922,0.8889,0.8907,0.8906
05/12/2001,0.8939,0.885,0.8901,0.8883
06/12/2001,0.8954,0.8867,0.8884,0.8953
07/12/2001,0.8953,0.8884,0.8953,0.8902
10/12/2001,0.8917,0.8842,0.8898,0.8907
11/12/2001,0.8936,0.8885,0.8909,0.8925
12/12/2001,0.8989,0.892,0.8927,0.8985
13/12/2001,0.8991,0.892,0.8984,0.8936
14/12/2001,0.9055,0.8923,0.8938,0.9039
17/12/2001,0.9081,0.9017,0.9036,0.9021
18/12/2001,0.9043,0.8996,0.9022,0.9039
19/12/2001,0.9039,0.8953,0.9038,0.9003
20/12/2001,0.9014,0.8961,0.9004,0.9
21/12/2001,0.9016,0.8856,0.8991,0.8892
24/12/2001,0.8905,0.8743,0.8888,0.877
25/12/2001,0.8824,0.8767,0.8777,0.8787
26/12/2001,0.882,0.8766,0.879,0.8807
27/12/2001,0.8869,0.8776,0.8806,0.8829
28/12/2001,0.8857,0.8793,0.8832,0.8855
31/12/2001,0.8924,0.8826,0.8842,0.8895
01/01/2002,0.8924,0.8824,0.8898,0.8895
02/01/2002,0.9064,0.8884,0.8898,0.9033
03/01/2002,0.9061,0.8974,0.9035,0.8989
04/01/2002,0.9001,0.8942,0.8989,0.8949
07/01/2002,0.8995,0.8885,0.8947,0.8931
08/01/2002,0.8939,0.8886,0.8932,0.8932
09/01/2002,0.8952,0.8869,0.8933,0.8913
10/01/2002,0.8937,0.8903,0.8913,0.8916
11/01/2002,0.8931,0.8895,0.8916,0.8924
14/01/2002,0.8953,0.8916,0.8946,0.8942
15/01/2002,0.8945,0.8821,0.8939,0.8834
16/01/2002,0.8845,0.8805,0.8834,0.8831
17/01/2002,0.8849,0.8795,0.8831,0.8813
18/01/2002,0.886,0.8798,0.8808,0.8848
21/01/2002,0.8868,0.8827,0.8838,0.8837
22/01/2002,0.8877,0.8813,0.8837,0.8871
23/01/2002,0.8891,0.8767,0.8871,0.8784
24/01/2002,0.879,0.8755,0.8784,0.8782
25/01/2002,0.8787,0.8625,0.8781,0.865
28/01/2002,0.8666,0.8573,0.8651,0.8616
29/01/2002,0.8662,0.8594,0.8616,0.8657
30/01/2002,0.867,0.8602,0.8656,0.8613
31/01/2002,0.8645,0.8576,0.8613,0.8594
01/02/2002,0.8642,0.8565,0.8588,0.8618
04/02/2002,0.8711,0.8607,0.8614,0.8698
05/02/2002,0.8729,0.8651,0.8699,0.8677
06/02/2002,0.8709,0.8637,0.8674,0.8674
07/02/2002,0.8718,0.8647,0.8672,0.8702
08/02/2002,0.8752,0.8698,0.8701,0.8722
11/02/2002,0.8798,0.8704,0.8705,0.8766
12/02/2002,0.8797,0.8742,0.8767,0.8768
13/02/2002,0.8772,0.8703,0.8767,0.8709
14/02/2002,0.8748,0.8682,0.8714,0.8737
15/02/2002,0.8745,0.8695,0.8738,0.8734
18/02/2002,0.8744,0.8702,0.8732,0.8705
19/02/2002,0.8784,0.8666,0.8706,0.8763
20/02/2002,0.8782,0.8687,0.8763,0.8698
21/02/2002,0.8717,0.868,0.8695,0.8704
22/02/2002,0.8777,0.868,0.8705,0.8755
25/02/2002,0.8759,0.8687,0.8752,0.8695
26/02/2002,0.872,0.8615,0.869,0.864
27/02/2002,0.8667,0.8626,0.8638,0.8655
28/02/2002,0.87,0.8631,0.8656,0.8694
01/03/2002,0.8698,0.8635,0.8695,0.8655
04/03/2002,0.8715,0.8633,0.865,0.8692
05/03/2002,0.8731,0.8652,0.8695,0.8717
06/03/2002,0.8777,0.8696,0.8717,0.8765
07/03/2002,0.8843,0.8741,0.8764,0.8816
08/03/2002,0.882,0.8721,0.882,0.8749
11/03/2002,0.8773,0.873,0.8737,0.8752
12/03/2002,0.8767,0.8705,0.8749,0.8758
13/03/2002,0.8784,0.8726,0.8756,0.876
14/03/2002,0.8844,0.8754,0.8756,0.8825
15/03/2002,0.8868,0.8809,0.8823,0.8828
18/03/2002,0.8833,0.8783,0.8813,0.8828
19/03/2002,0.8843,0.8798,0.8828,0.8824
20/03/2002,0.8859,0.8787,0.8823,0.8855
21/03/2002,0.8862,0.8808,0.8856,0.8828
22/03/2002,0.883,0.875,0.8824,0.8779
25/03/2002,0.8782,0.8754,0.8771,0.877
26/03/2002,0.8795,0.8734,0.8769,0.8768
27/03/2002,0.8772,0.872,0.8767,0.8725
28/03/2002,0.8744,0.87,0.8724,0.8712
29/03/2002,0.8729,0.8707,0.8712,0.8717
01/04/2002,0.8823,0.8713,0.8717,0.8806
02/04/2002,0.8816,0.8774,0.8806,0.8794
03/04/2002,0.8829,0.8774,0.8793,0.881
04/04/2002,0.8857,0.8765,0.8809,0.8785
05/04/2002,0.8813,0.8773,0.8785,0.8783
08/04/2002,0.8796,0.8735,0.879,0.875
09/04/2002,0.8817,0.8737,0.8751,0.8811
10/04/2002,0.8823,0.8784,0.881,0.8802
11/04/2002,0.885,0.8791,0.88,0.8824
12/04/2002,0.8828,0.8775,0.8825,0.8794
15/04/2002,0.8823,0.8789,0.8794,0.8795
16/04/2002,0.8838,0.8788,0.8788,0.8827
17/04/2002,0.8913,0.8817,0.8827,0.8904
18/04/2002,0.8921,0.8856,0.8903,0.8911
19/04/2002,0.8926,0.8878,0.8912,0.8926
22/04/2002,0.8906,0.8869,0.8899,0.8894
23/04/2002,0.8903,0.8863,0.8895,0.8885
24/04/2002,0.8934,0.8874,0.8885,0.8927
25/04/2002,0.8992,0.8917,0.8926,0.898
26/04/2002,0.9026,0.8962,0.8978,0.9019
29/04/2002,0.9044,0.9008,0.9014,0.9033
30/04/2002,0.9043,0.8992,0.9037,0.9005
01/05/2002,0.9087,0.8989,0.9003,0.9064
02/05/2002,0.9078,0.9012,0.906,0.9032
03/05/2002,0.9178,0.9025,0.9025,0.9173
06/05/2002,0.9188,0.9134,0.9161,0.9183
07/05/2002,0.919,0.9117,0.9183,0.9148
08/05/2002,0.915,0.9038,0.9147,0.9046
09/05/2002,0.9115,0.904,0.9048,0.9093
10/05/2002,0.9148,0.9086,0.9095,0.914
13/05/2002,0.9165,0.9097,0.9131,0.9121
14/05/2002,0.9129,0.9011,0.912,0.9026
15/05/2002,0.913,0.8996,0.9026,0.9119
16/05/2002,0.9141,0.9087,0.912,0.9109
17/05/2002,0.9224,0.911,0.9111,0.9203
20/05/2002,0.923,0.918,0.9202,0.9212
21/05/2002,0.9219,0.9164,0.9212,0.92
22/05/2002,0.9276,0.9178,0.9199,0.926
23/05/2002,0.9268,0.9182,0.926,0.9211
24/05/2002,0.9231,0.9165,0.9211,0.9208
27/05/2002,0.922,0.9183,0.9204,0.9206
28/05/2002,0.9305,0.92,0.9208,0.9286
29/05/2002,0.937,0.9273,0.9283,0.935
30/05/2002,0.9416,0.9343,0.935,0.937
31/05/2002,0.9401,0.9283,0.9369,0.9342
03/06/2002,0.9421,0.9304,0.9327,0.9419
04/06/2002,0.9452,0.9391,0.9417,0.9394
05/06/2002,0.9419,0.9354,0.9392,0.939
06/06/2002,0.9481,0.934,0.9391,0.9474
07/06/2002,0.9485,0.9427,0.9475,0.9435
10/06/2002,0.9482,0.939,0.9431,0.9445
11/06/2002,0.9495,0.9407,0.9442,0.9481
12/06/2002,0.9503,0.9431,0.9482,0.9435
13/06/2002,0.9473,0.9397,0.9435,0.9434
14/06/2002,0.952,0.9416,0.9437,0.9461
17/06/2002,0.9467,0.9413,0.9448,0.9448
18/06/2002,0.9524,0.9437,0.9448,0.9517
19/06/2002,0.9582,0.9516,0.9516,0.9578
20/06/2002,0.9666,0.9558,0.9579,0.9648
21/06/2002,0.9718,0.9631,0.9649,0.9709
24/06/2002,0.9811,0.9686,0.9699,0.9707
25/06/2002,0.9843,0.9665,0.9707,0.9796
26/06/2002,0.9942,0.9788,0.9797,0.9826
27/06/2002,0.9899,0.9811,0.9826,0.9883
28/06/2002,0.9988,0.9839,0.9884,0.9915
01/07/2002,0.9971,0.9864,0.9913,0.9918
02/07/2002,0.9918,0.98,0.9916,0.9865
03/07/2002,0.9872,0.9769,0.9866,0.9805
04/07/2002,0.9819,0.9751,0.9805,0.9787
05/07/2002,0.979,0.9716,0.9786,0.9727
08/07/2002,0.9913,0.9742,0.975,0.9908
09/07/2002,0.9948,0.9874,0.9907,0.9931
10/07/2002,0.9969,0.987,0.9931,0.9893
11/07/2002,0.9938,0.9839,0.9897,0.9878
12/07/2002,0.9922,0.9854,0.9879,0.9914
15/07/2002,1.0087,0.9912,0.9912,1.0027
16/07/2002,1.0145,1.0027,1.0027,1.0117
17/07/2002,1.0157,1.0034,1.0118,1.0074
18/07/2002,1.0119,1.0043,1.0074,1.0116
19/07/2002,1.0199,1.0106,1.0116,1.0116
22/07/2002,1.0131,1.0056,1.0123,1.0086
23/07/2002,1.0089,0.9849,1.0085,0.9888
24/07/2002,0.9978,0.9877,0.9887,0.9957
25/07/2002,1.006,0.9943,0.996,1.0048
26/07/2002,1.0066,0.986,1.0046,0.9865
29/07/2002,0.9887,0.9772,0.9866,0.9814
30/07/2002,0.9889,0.9782,0.9815,0.983
31/07/2002,0.9853,0.9761,0.983,0.9776
01/08/2002,0.9856,0.9728,0.9775,0.9845
02/08/2002,0.9916,0.9836,0.9846,0.9867
05/08/2002,0.9873,0.9801,0.9869,0.9802
06/08/2002,0.9811,0.9624,0.9802,0.966
07/08/2002,0.9758,0.9643,0.9658,0.9747
08/08/2002,0.9772,0.9642,0.9746,0.9671
09/08/2002,0.974,0.9653,0.9671,0.9701
12/08/2002,0.9798,0.9689,0.9704,0.9787
13/08/2002,0.9844,0.9758,0.9787,0.9837
14/08/2002,0.989,0.9782,0.9837,0.9782
15/08/2002,0.9847,0.975,0.9783,0.9816
16/08/2002,0.9865,0.9786,0.981,0.9847
19/08/2002,0.987,0.9752,0.9842,0.9759
20/08/2002,0.9807,0.9733,0.976,0.9788
21/08/2002,0.9847,0.9754,0.9786,0.981
22/08/2002,0.9809,0.9676,0.9809,0.9688
23/08/2002,0.9734,0.9665,0.9688,0.9731
26/08/2002,0.974,0.9687,0.9731,0.9718
27/08/2002,0.9837,0.9705,0.9718,0.9827
28/08/2002,0.9836,0.9783,0.9829,0.9786
29/08/2002,0.9884,0.9777,0.9786,0.984
30/08/2002,0.9863,0.9798,0.984,0.9823
02/09/2002,0.9857,0.98,0.9818,0.9845
03/09/2002,0.9977,0.9832,0.9844,0.9975
04/09/2002,0.9973,0.9905,0.9973,0.9919
05/09/2002,0.9988,0.9891,0.992,0.9916
06/09/2002,0.9953,0.9805,0.9916,0.9819
09/09/2002,0.9829,0.9783,0.9817,0.9796
10/09/2002,0.9837,0.9725,0.9797,0.9748
11/09/2002,0.9768,0.9704,0.975,0.9761
12/09/2002,0.9822,0.9742,0.9762,0.9815
13/09/2002,0.9837,0.9706,0.9817,0.9718
16/09/2002,0.9726,0.9668,0.9707,0.9689
17/09/2002,0.9751,0.9613,0.969,0.974
18/09/2002,0.9794,0.9692,0.974,0.9778
19/09/2002,0.9873,0.9764,0.9776,0.9873
20/09/2002,0.9876,0.9784,0.9872,0.9826
23/09/2002,0.9857,0.9752,0.9797,0.9786
24/09/2002,0.9837,0.9761,0.9784,0.9818
25/09/2002,0.9851,0.9758,0.9818,0.9764
26/09/2002,0.9805,0.973,0.9763,0.9772
27/09/2002,0.9813,0.975,0.9772,0.9807
30/09/2002,0.9898,0.9804,0.981,0.9866
01/10/2002,0.9891,0.9825,0.9867,0.9826
02/10/2002,0.9872,0.9811,0.9826,0.9866
03/10/2002,0.9907,0.9859,0.9865,0.988
04/10/2002,0.9883,0.9785,0.988,0.9788
07/10/2002,0.9841,0.978,0.9788,0.9829
08/10/2002,0.9843,0.9765,0.9827,0.9791
09/10/2002,0.991,0.978,0.9792,0.9902
10/10/2002,0.9926,0.9849,0.9902,0.9862
11/10/2002,0.9877,0.9836,0.9863,0.9875
14/10/2002,0.989,0.9856,0.9874,0.9872
15/10/2002,0.9887,0.9793,0.987,0.9818
16/10/2002,0.9834,0.9803,0.9817,0.9809
17/10/2002,0.9814,0.9701,0.981,0.9707
18/10/2002,0.974,0.9699,0.9708,0.9714
21/10/2002,0.9764,0.9688,0.9725,0.9736
22/10/2002,0.98,0.9721,0.9734,0.9776
23/10/2002,0.9797,0.9748,0.9775,0.9753
24/10/2002,0.9784,0.9725,0.9754,0.9779
25/10/2002,0.9794,0.9757,0.9779,0.9758
28/10/2002,0.985,0.9729,0.9762,0.984
29/10/2002,0.9865,0.9809,0.9836,0.9831
30/10/2002,0.9852,0.9816,0.9833,0.984
31/10/2002,0.9911,0.9836,0.9839,0.9903
01/11/2002,1.0003,0.9891,0.9905,0.9966
04/11/2002,0.9986,0.9934,0.9966,0.998
05/11/2002,1.0042,0.9973,0.998,0.9998
06/11/2002,1.0048,0.994,0.9997,1.0039
07/11/2002,1.0099,0.9987,1.0039,1.0097
08/11/2002,1.0148,1.0076,1.0096,1.0132
11/11/2002,1.0171,1.0095,1.0123,1.0108
12/11/2002,1.0136,1.0067,1.0108,1.013
13/11/2002,1.0132,1.0046,1.0129,1.0084
14/11/2002,1.01,1.0031,1.0086,1.0041
15/11/2002,1.0101,1.0014,1.0042,1.0098
18/11/2002,1.012,1.0062,1.0096,1.0091
19/11/2002,1.014,1.0012,1.0092,1.0024
20/11/2002,1.0043,0.9992,1.0027,1.0013
21/11/2002,1.0038,0.9981,1.0013,1.0026
22/11/2002,1.0036,0.9963,1.0026,0.9968
25/11/2002,0.9969,0.9894,0.9968,0.9923
26/11/2002,0.9938,0.9901,0.9918,0.9937
27/11/2002,0.9941,0.9881,0.9938,0.9903
28/11/2002,0.9957,0.9894,0.9906,0.9937
29/11/2002,0.9954,0.9919,0.9939,0.9943
02/12/2002,0.9982,0.9863,0.9946,0.9968
03/12/2002,1.0001,0.9952,0.9967,0.9972
04/12/2002,1.0029,0.9965,0.9974,1.0009
05/12/2002,1.0019,0.997,1.0013,1.0006
06/12/2002,1.0119,1.0001,1.0001,1.0091
09/12/2002,1.0117,1.007,1.0099,1.0109
10/12/2002,1.0139,1.0072,1.011,1.0082
11/12/2002,1.0099,1.0062,1.0085,1.0087
12/12/2002,1.0194,1.0076,1.0089,1.0186
13/12/2002,1.0258,1.0173,1.0184,1.0241
16/12/2002,1.0248,1.0196,1.0234,1.0223
17/12/2002,1.0332,1.021,1.0226,1.0277
18/12/2002,1.0286,1.0227,1.0277,1.0279
19/12/2002,1.0288,1.0209,1.0274,1.0271
20/12/2002,1.0276,1.0244,1.027,1.0276
23/12/2002,1.0317,1.0217,1.0268,1.0267
24/12/2002,1.0324,1.0255,1.0267,1.0302
25/12/2002,1.0326,1.0272,1.0302,1.0323
26/12/2002,1.038,1.0316,1.0321,1.0375
27/12/2002,1.0443,1.036,1.0375,1.0441
30/12/2002,1.0494,1.0411,1.0426,1.0479
31/12/2002,1.0505,1.0456,1.0481,1.0492
01/01/2003,1.0492,1.0492,1.0492,1.0492
02/01/2003,1.0496,1.0336,1.0491,1.0362
03/01/2003,1.0437,1.0342,1.0358,1.0428
06/01/2003,1.0491,1.0416,1.042,1.0456
07/01/2003,1.0456,1.0401,1.045,1.0409
08/01/2003,1.0534,1.0363,1.0405,1.0499
09/01/2003,1.0538,1.0463,1.05,1.0485
10/01/2003,1.0584,1.0475,1.0487,1.0576
13/01/2003,1.0584,1.0532,1.0576,1.054
14/01/2003,1.0597,1.0537,1.0539,1.0552
15/01/2003,1.0591,1.0508,1.0551,1.0559
16/01/2003,1.0626,1.0548,1.0554,1.0619
17/01/2003,1.0679,1.0605,1.0618,1.0678
20/01/2003,1.0689,1.0633,1.0656,1.0684
21/01/2003,1.0732,1.0635,1.0684,1.0721
22/01/2003,1.0742,1.0686,1.0715,1.0732
23/01/2003,1.0775,1.0707,1.0732,1.0745
24/01/2003,1.0855,1.074,1.074,1.0827
27/01/2003,1.0905,1.0783,1.0837,1.0853
28/01/2003,1.085,1.0789,1.0846,1.0818
29/01/2003,1.0898,1.0811,1.0813,1.0838
30/01/2003,1.0841,1.0733,1.0833,1.0823
31/01/2003,1.0831,1.0727,1.0822,1.0768
03/02/2003,1.08,1.0694,1.0781,1.0795
04/02/2003,1.0905,1.0772,1.0786,1.0884
05/02/2003,1.0936,1.0742,1.0885,1.0785
06/02/2003,1.0863,1.0768,1.0786,1.0832
07/02/2003,1.0838,1.0725,1.0827,1.0821
10/02/2003,1.0828,1.0714,1.0817,1.0718
11/02/2003,1.0762,1.0667,1.0718,1.0735
12/02/2003,1.0768,1.0707,1.0734,1.0714
13/02/2003,1.0856,1.0706,1.0711,1.0832
14/02/2003,1.0853,1.0765,1.0831,1.0793
17/02/2003,1.0777,1.0677,1.0773,1.0721
18/02/2003,1.0757,1.0681,1.0721,1.0688
19/02/2003,1.0765,1.0668,1.0683,1.0748
20/02/2003,1.0834,1.0743,1.0749,1.0821
21/02/2003,1.0846,1.0752,1.0822,1.0772
24/02/2003,1.0804,1.0708,1.0736,1.08
25/02/2003,1.082,1.0747,1.0796,1.0759
26/02/2003,1.0809,1.0732,1.0759,1.0791
27/02/2003,1.0836,1.0738,1.0791,1.0745
28/02/2003,1.081,1.0737,1.0745,1.0807
03/03/2003,1.092,1.077,1.0778,1.0891
04/03/2003,1.0934,1.0879,1.0887,1.0925
05/03/2003,1.1001,1.0922,1.0922,1.0971
06/03/2003,1.1007,1.0927,1.0965,1.0969
07/03/2003,1.1066,1.0967,1.0968,1.1008
10/03/2003,1.1066,1.1005,1.1009,1.1054
11/03/2003,1.1083,1.1007,1.1057,1.1045
12/03/2003,1.1056,1.0984,1.1047,1.0992
13/03/2003,1.0997,1.0766,1.0992,1.0785
14/03/2003,1.0819,1.0692,1.0779,1.0747
17/03/2003,1.0843,1.0591,1.0786,1.063
18/03/2003,1.0654,1.0544,1.0622,1.0636
19/03/2003,1.0654,1.0555,1.0636,1.0568
20/03/2003,1.0671,1.0536,1.0563,1.0615
21/03/2003,1.0619,1.0504,1.0613,1.0525
24/03/2003,1.0672,1.0568,1.0586,1.0646
25/03/2003,1.0721,1.0632,1.0642,1.0657
26/03/2003,1.0702,1.0625,1.0653,1.0695
27/03/2003,1.0741,1.0678,1.0695,1.0686
28/03/2003,1.0802,1.0671,1.0687,1.0779
31/03/2003,1.0933,1.0781,1.0797,1.0915
01/04/2003,1.0925,1.0866,1.0912,1.0924
02/04/2003,1.0959,1.0752,1.0919,1.0769
03/04/2003,1.079,1.0687,1.0765,1.0764
04/04/2003,1.0769,1.0688,1.0759,1.0735
07/04/2003,1.0702,1.0562,1.0675,1.0695
08/04/2003,1.0721,1.0644,1.0695,1.0712
09/04/2003,1.0783,1.0677,1.0707,1.0774
10/04/2003,1.0829,1.0762,1.0776,1.0782
11/04/2003,1.079,1.0695,1.0782,1.0752
14/04/2003,1.081,1.0718,1.0746,1.0774
15/04/2003,1.082,1.0738,1.0773,1.08
16/04/2003,1.0919,1.0785,1.08,1.0908
17/04/2003,1.0972,1.0869,1.0908,1.088
18/04/2003,1.0897,1.0874,1.0876,1.0877
21/04/2003,1.0904,1.0823,1.0891,1.0871
22/04/2003,1.1002,1.085,1.0872,1.0974
23/04/2003,1.0983,1.0924,1.0973,1.0965
24/04/2003,1.1046,1.0947,1.0968,1.1035
25/04/2003,1.1044,1.0962,1.1037,1.104
28/04/2003,1.1075,1.0978,1.1038,1.0987
29/04/2003,1.1084,1.0934,1.0988,1.1083
30/04/2003,1.1188,1.1063,1.1082,1.1184
01/05/2003,1.1284,1.1158,1.1181,1.1233
02/05/2003,1.1272,1.1191,1.1233,1.1233
05/05/2003,1.13,1.1206,1.1234,1.1292
06/05/2003,1.1449,1.1277,1.1293,1.1438
07/05/2003,1.1443,1.1331,1.1434,1.1357
08/05/2003,1.1507,1.1311,1.1358,1.1489
09/05/2003,1.1536,1.144,1.1488,1.1487
12/05/2003,1.1624,1.1527,1.1533,1.1563
13/05/2003,1.1569,1.1466,1.1562,1.1532
14/05/2003,1.1541,1.1471,1.1534,1.1483
15/05/2003,1.1488,1.1379,1.1482,1.1386
16/05/2003,1.1593,1.1372,1.1387,1.1592
19/05/2003,1.1737,1.1625,1.1677,1.1657
20/05/2003,1.1719,1.1607,1.1655,1.1714
21/05/2003,1.1744,1.1631,1.1714,1.1634
22/05/2003,1.1729,1.1622,1.1635,1.1693
23/05/2003,1.1838,1.1669,1.1692,1.1837
26/05/2003,1.1876,1.1803,1.1836,1.1876
27/05/2003,1.1933,1.1812,1.1876,1.182
28/05/2003,1.1847,1.1708,1.182,1.1758
29/05/2003,1.1911,1.1695,1.1757,1.1909
30/05/2003,1.1917,1.1744,1.1913,1.1784
02/06/2003,1.1769,1.1654,1.1716,1.1767
03/06/2003,1.1781,1.1683,1.1766,1.173
04/06/2003,1.1749,1.1636,1.1729,1.1643
05/06/2003,1.1889,1.1633,1.1643,1.1845
06/06/2003,1.188,1.1686,1.1846,1.1699
09/06/2003,1.1789,1.1661,1.1706,1.1717
10/06/2003,1.1744,1.1671,1.1717,1.1674
11/06/2003,1.1781,1.166,1.1673,1.175
12/06/2003,1.1807,1.1705,1.175,1.1766
13/06/2003,1.1878,1.1738,1.1767,1.187
16/06/2003,1.193,1.182,1.1878,1.1825
17/06/2003,1.1868,1.1771,1.1826,1.1784
18/06/2003,1.1803,1.1668,1.1786,1.1692
19/06/2003,1.1739,1.1587,1.1693,1.172
20/06/2003,1.1735,1.1555,1.1722,1.1608
23/06/2003,1.1605,1.1509,1.1577,1.1561
24/06/2003,1.1583,1.1478,1.156,1.1513
25/06/2003,1.1623,1.1494,1.1511,1.1529
26/06/2003,1.1544,1.1417,1.1528,1.1428
27/06/2003,1.147,1.1401,1.1426,1.1434
30/06/2003,1.1518,1.1402,1.1431,1.1512
01/07/2003,1.1611,1.1511,1.1516,1.1563
02/07/2003,1.1568,1.1508,1.1567,1.1539
03/07/2003,1.1541,1.1435,1.1538,1.1502
04/07/2003,1.1503,1.1451,1.1501,1.149
07/07/2003,1.1485,1.1313,1.1478,1.1316
08/07/2003,1.1355,1.1261,1.1317,1.132
09/07/2003,1.137,1.1309,1.1321,1.1351
10/07/2003,1.1393,1.1312,1.1351,1.138
11/07/2003,1.1388,1.1275,1.1379,1.1291
14/07/2003,1.1309,1.1243,1.1299,1.1283
15/07/2003,1.134,1.1159,1.128,1.1179
16/07/2003,1.1233,1.1116,1.118,1.122
17/07/2003,1.1251,1.1157,1.122,1.1213
18/07/2003,1.1307,1.1175,1.1215,1.1269
21/07/2003,1.1358,1.1244,1.1264,1.1354
22/07/2003,1.1374,1.1309,1.1353,1.1326
23/07/2003,1.1491,1.1317,1.1327,1.1486
24/07/2003,1.1513,1.1425,1.1486,1.1477
25/07/2003,1.1551,1.1445,1.1477,1.1507
28/07/2003,1.1521,1.1453,1.1473,1.1496
29/07/2003,1.1541,1.1437,1.1495,1.1442
30/07/2003,1.1452,1.1338,1.1442,1.1346
31/07/2003,1.1369,1.1227,1.1343,1.1232
01/08/2003,1.1282,1.1135,1.1232,1.1277
04/08/2003,1.1377,1.1262,1.1284,1.136
05/08/2003,1.14,1.1307,1.1361,1.1388
06/08/2003,1.1426,1.1328,1.1389,1.1334
07/08/2003,1.1417,1.1321,1.1336,1.1374
08/08/2003,1.1384,1.1289,1.1374,1.1309
11/08/2003,1.138,1.1261,1.1304,1.1359
12/08/2003,1.1375,1.1278,1.1359,1.1284
13/08/2003,1.1334,1.1221,1.1284,1.1322
14/08/2003,1.1339,1.1227,1.1324,1.1262
15/08/2003,1.1297,1.1243,1.1263,1.1266
18/08/2003,1.127,1.1126,1.1259,1.1146
19/08/2003,1.1153,1.1056,1.1148,1.114
20/08/2003,1.1148,1.1083,1.1138,1.1119
21/08/2003,1.1123,1.0886,1.112,1.0923
22/08/2003,1.0948,1.0836,1.0923,1.0877
25/08/2003,1.0919,1.085,1.0855,1.0874
26/08/2003,1.091,1.0794,1.0875,1.0857
27/08/2003,1.0934,1.0834,1.0856,1.0888
28/08/2003,1.0914,1.0813,1.0888,1.0885
29/08/2003,1.1001,1.0874,1.0883,1.0984
01/09/2003,1.1016,1.0955,1.0993,1.0969
02/09/2003,1.097,1.0807,1.0969,1.0809
03/09/2003,1.0872,1.0765,1.081,1.0846
04/09/2003,1.0949,1.081,1.0848,1.0946
05/09/2003,1.1113,1.0918,1.0946,1.1104
08/09/2003,1.113,1.1048,1.1103,1.1066
09/09/2003,1.124,1.1057,1.1068,1.1226
10/09/2003,1.1237,1.1165,1.1225,1.1211
11/09/2003,1.1273,1.1155,1.1208,1.121
12/09/2003,1.133,1.1137,1.1212,1.1291
15/09/2003,1.131,1.1247,1.1273,1.1284
16/09/2003,1.1319,1.1157,1.1284,1.1177
17/09/2003,1.1301,1.1141,1.1177,1.1285
18/09/2003,1.1344,1.1228,1.1285,1.1255
